Username,Text,Label
Arul89180824,b'@Rini_enak Mau.......sayangnya jaringan telkomsel disi lagi gk bagus...( karena kemaren gudang telkom di pekanbaru - riau terbakar )',Negatif
fberlianmrd,b'Sejelek itu jaringan telkomsel di mungo-_-',Negatif
icelatteyes,b'Ini kenapa si jaringan telkomsel kusut banget heran\xf0\x9f\x99\x82',Negatif
juridamai,b'@Telkomsel benar2 buat jengkel jaringan Telkomsel ini',Negatif
MLimamS,"b'Lagi push rank,mati listrik,wifi mati,jaringan telkomsel ilang,we lose'",Negatif
sframanda,b'@Telkomsel minn desa saya sinyal telkomsel nya ngga ada:( kayanya ada masalah tolong di cek min',Negatif
alwiyani,b'Mau nangis.. ini jaringan telkomsel beneran suka semau maunya dehhh \xf0\x9f\x98\xad',Negatif
twstdmilkyway,b'lama lama stress sama sinyal telkomsel disini reconnecting terus brengsek',Negatif
SaeYuu_,"b'@txtfrombrand Sinyal telkomsel kalah sama indosat, di daerah tangerang ya ini. Lalu ada indihome, sering lost connect dan sering down kecepatannya. Buat maen game ya bisa mendekatkan diri ke maha kuasa karena sering2 istighfar \xf0\x9f\x98\x82 mau ganti ke biznet nih mumpung udah masuk ke daerah sini'",Negatif
42771dr,"b'Ini jaringan telkomsel ditempatku jelek banget banget banget alias ga bisa digunain samsek, udah 3 hari loh mana jaringan wifi id juga hilang timbul mulu lagi. Padahal udah ga hujan disini \xf0\x9f\xa5\xba'",Negatif
cowokgamer,b'sinyal telkomsel hilang di hape saya @telkomsel',Negatif
rdhfaisal,"b'Jaringan telkomsel di rumah mama gw lucu bat anjm, hape turun dikit aja jaringannya langsung ngedrop. Ga masuk akal'",Negatif
annichabe,b'Kenapa sih sinyal  @Telkomsel sekarang makin memburuk \xf0\x9f\x98\xab gw udah bertaun2 ih make nomer ini \xf0\x9f\x98\xad',Negatif
syhvr_,b'Jaringan telkomsel napa culun bgt dah ini',Negatif
_MiraiYuugure13,b'Ya gimana ya yg ngasih sinyal itu garangan..\n Mana sinyal Telkomsel naik turun kek ingus..\n Jadi ya bowoamat daripada buang2 waktu \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n \n Yekan mbak @sitisisterceria https://t.co/yN0PVyYrK8',Negatif
madbixxx,"b'Kenapa sinyal @Telkomsel yang biasanya lancar di kamarku, udah lewat 2 minggu sinyal kayak di hutan. Apakah kamarku banyak setannya sehingga sinyal jelek banget? Padahal sisa paket internet masih buanyakkkk &gt;30GB \xf0\x9f\x98\xad\n #telkomseldown'",Negatif
Satpakpam,b'hadeh sinyal telkomsel berulah lagi',Negatif
ijomatcha,"b'@Telkomsel Pagi min, kenapa jaringan Telkomsel diDepok PondokJaya dr kemaren jelek banget yaa? Ty..'",Negatif
Arya_HSE,b'Jaringan TELKOMSEL kalau lgi hujan itu bikin greget \xf0\x9f\x98\xad',Negatif
fluffyolanda,"b'yup, udah ganti dari lama malah grgr sinyal telkomsel jelek bgt cacatttt \xf0\x9f\x91\x8e'",Negatif
dikiting,b'@AbdeeNegara Om sinyal @Telkomsel angslup2an om. \n Ganti @myXL Aja apa ya?',Negatif
jazarotun,b'@Telkomsel Jaringan telkomsel lemot dan labil. 4G kalah sm H+.',Negatif
ujarkhalil_,b'@Telkomsel jaringan telkomsel jelek banget ini',Negatif
Mzull1993,"b'@Telkomsel ini jaringan kek kartu murahan, dah beli mahal2 bukannya kualitas sinyal di bagusin malah ilang2an kek gini, kerjaan banyak yang ga selesai gara2 sinyal @Telkomsel udah bertahun2 responnya sama suruh informasiin nomor dll, tapi masalah yg sama kek gt terus ga slesai2'",Negatif
lyddldykddlculu,b'@bctkmbgst @ekky1995 @dickykcivv @sintyadefar_ hey buat kau ya \n yang kau ngelu \n kau sementer sementer kau main mobile legend\n INI NGELAG INI NGELAG INI JARINGAN TELKOMSEL MACAM TAIK \n kau tengok ini kerja kami ni . . . ni . . . \n kau main mo-mobile legend?? ma-ma main pubg?\n kau bilang ngelag ituh? hang pikir sama otak sikit',Negatif
0x23hoki_,"b'btw sinyal telkomsel emang lagi jelek banget ya? sekarang nyoba pake internetnya lagi, ya Allah loading lama banget ga satset :('",Negatif
alldaybin,b'Ngga ngerti sinyal telkomsel emang lagi gini ya? Putus nyambung gitu sad. Mana udah beberapa hari',Negatif
JaeKyeom1826,b'sampai skarang blom bsa nonton gose... karna sinyal @Telkomsel  masih jelek bgt... sumpah kesel sekesel2 nya',Negatif
opickabu542,"b'Edaaaan sinyal @Telkomsel kuuuueeeeeennnccceeeeeeng parah gila. \n Liat aja tu kecepatanuter logo buffering nya kuenceng parah gila. 4g nya tembus planet mars, kemurahan itu harga kuotanya. \n @YLKI_ID @kemkominfo @KemenBUMN https://t.co/akuErfdCmB'",Negatif
thviorr,b'sinyal telkomsel ke asu',Negatif
emperanmesjid,"b'Halo @Telkomsel ini kenapa udh 3 hari jaringan Telkomsel di kebon jeruk buluk bgt ya,buat wa aja suka pending,gua butuh sinyal bagus buat nyari duit soalnya\n Paketan 200rb/bulan itu ga murah loh,tapi sinyalnya buluk https://t.co/yG06v7OwiQ'",Negatif
uronurownkids,b'Wey korup jaringan @Telkomsel',Negatif
fadhilmuhammd96,"b'@BudakGarut_ Kemaren sore kan jaringan telkomsel di sumatera pada ilang, unlimited 3 kan sampe jam 17, adx gua mau numpang di mifi gua, jadi yg make mifi tu, gua, adx gua, sama ponakan,karena banyak yg make, liat ada sms promo 3 k dpt 1 gb + 1 gb (01-12), gua beli deh.'",Negatif
hannifan,"b'Sepertinya jaringan @Telkomsel semakin menurun saja kualitasnya. Paket datanya semakin mahal, tapi kualitasnya semakin tidak baik rasanya.\n \n Apakah ada yang mengalami hal serupa?'",Negatif
and1sfyn,"b'@byu_id Jaringan telkomsel, tapi kenapa sekarang lag banget yah buat main game ML aja, padahal udah gak pake paketan yg unlimited 1mbps hmm'",Negatif
ilyaza91,"b'@Telkomsel @rizky_febian @Mahalinidisini Min ini gmn ya daerah utan kayu selatan matraman jaktim, sinyal telkomsel gangguan dr tadi pagi. Sinyal penuh tp internet sama sekali gk bisa'",Negatif
mohamadalwikusm,b'@do_ra_dong @podoradong jaringan telkomsel  rusak gara2 tiang pekanbaru trrbakar .. apa ini yg kemarin dibilang? 54807453',Negatif
mitniso,b'ngek gue baru ada jaringan telkomsel tai terus tadi ketinggalan UH agama sama belum kumpul tugas agama serius JELEK banget.',Negatif
nubmasters,"b'@Telkomsel malam kak, kenapa sinyal Telkomsel saya 3g mulu dari pagi tadi, dan tidak bisa akses internet maupun telpon, gimana ya solusinya'",Negatif
alxndrhtp,b'aneh banget kalo pake jaringan telkomsel ga bisa jalanin git??',Negatif
glucklich00,b'apa sayah aja yg ngerasa sinyal telkomsel bapuk banget? pas coba pake yg lain baik2 aja \xf0\x9f\x99\x84',Negatif
indrapr16,"b'Udah 3 hari jaringan telkomsel down terus, tolong segera di perbaiki kendala ini, jangan sampai cust kecewa dan pindah ke yang lain @Telkomsel'",Negatif
nasaasyy,"b'JARINGAN TELKOMSEL, XL, SMARTFREN JELEK BGT SIH. GUA HRUS PKE KARTU APALAGI?!'",Negatif
bubububuuu_,b'Ni dari tadi gw sabar banget anjir tp skrng udah kelewat sabar.. ni sinyal telkomsel anjinh bgt sumpahh',Negatif
ondeweih,b'Tiap main game online tdk pernah cocok sama jaringan telkomsel:/',Negatif
heynicohey,"b'Sinyal telkomsel lagi kenapa dah, gw bayar ratusan rebu tiap bulan begini ni kualitas lu? @Telkomsel \n Gw di Bekasi, jelasin aja lagi kenapa.'",Negatif
_280904,b'jaringan tsel di sumatera lagi kenapa ya? ssuah bgt gada jaringan @Telkomsel',Negatif
akuqueenn,b'marah banget sama sinyal telkomsel',Negatif
ramdonisenior,"b'@Telkomsel Waduh mana baru beli kartu telkomsel lg,dikira sinyal telkomsel bagus...\n Pantes nih nunggu sms OTP gak masuk-masuk.'",Negatif
aguzt_z,b'Sinyal Telkomsel ngejak gelut',Negatif
natureypublic,b'Sinyal telkomsel sialan \xf0\x9f\x98\xad listening toefl keplay tapi kepotong potong\xf0\x9f\x98\xad gabisa full sekali denger \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',Negatif
mars_al_ya,b'Mati listrik sinyal telkomsel ikut ilang yha :)',Negatif
deddysetyadiii,"b'Hadeuh~ udah 3 harian jaringan @Telkomsel @byu_id jelek, koneksi 4G tapi kosongan mau apa2 jadi lemot, mau ngirim pesan whatsapp aja pending mulu\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fkapan sih bener nya jaringan disini, harus pergi ke tempat tertentu buat bisa dapat jaringan @Telkomsel @byu_id'",Negatif
AllshaAra,"b'@hazirellfox Potret sinyal telkomsel dalem rumah, ngebadut gada sama sekali \xf0\x9f\x98\xad\xe2\x98\x9d\xf0\x9f\x8f\xbb kalau WiFi gada ya ... Gabisa apa apa \xf0\x9f\xa4\xa1 https://t.co/G0AYCQMtvN'",Negatif
rafindrairsyad,"b'Agak kecewa nih sama kualitas jaringan telkomsel yang udah mulai gak stabil lagi, padahal harga paketannya udah cukup mahal @Telkomsel'",Negatif
fajar_919,b'@Telkomsel Kacau jaringan telkomsel udah seeing komplain tapi kaya gk ada tindakan...paket mahal kirain sesuai layann juga...',Negatif
rgoestama,"b'Sinyal TV analog hilang, sinyal @Telkomsel ikutan hilang juga. Ya Allah harus banyak2 sabar emang.'",Negatif
rubbishiit,"b'jaringan telkomsel ngape sih, gue balik ke isat lagi nih lama-lama\xf0\x9f\x98\xa4'",Negatif
Yudhawpa,b'Kenapa hari ini sinyal Telkomsel jelek banget? Mana wifi IndiHome di Alun-Alun Salatiga ikutan bapuk. Kompak banget provider plat merah.\n \n @TelkomIndonesia \n @IndiHome \n @IndiHomeCare\n @Telkomsel\n @byu_id',Negatif
Putrifiqriani,"b'@ikanatassa @IndiHome @Telkomsel Kayanya iya WiFi aku gak konek, sinyal Telkomsel juga gak jalan'",Negatif
Andyourbae,b'Sinyal Telkomsel mulai meresahkan warga.',Negatif
luf3542,"b'Purbalingga Jateng susah sinyal @Telkomsel makin kesini kuota makin mahal tapi sinyal selalu gangguan, semoga cepat teratasi kembali &amp; harga kuotannya diturunin'",Negatif
ZQA_aini,"b'Kirain daerah tempatku tinggal yg jelek sinyal Telkomsel, taunya memang turun kualitasnya \xf0\x9f\xa5\xb2\n \n Sekarang kalo mau buka app apapun itu kudu diairplane dulu baru 4Gnya muncul. Mengsad'",Negatif
supervergil,"b'duh, manado kenapa nih, min, sinyal @Telkomsel ada tapi internet nihil, @indihome juga sama aja connected no internet'",Negatif
mantoveer19,"b'Sudah dua hari jaringan @Telkomsel di Labuan Bajo error, sudah paket mahal giliran jaringan error diam baee telkomsel.'",Negatif
ilufmengo,"b'Wifinya lagi problem nih, mana sinyal Telkomsel di rumah ngga ada. Sedih bet'",Negatif
fathiyarahma,"b'gak wifi, sinyal telkomsel jelek semuaaaahhhhh \xf0\x9f\xa4\xac'",Negatif
svmmerthing,b'paan anjng bayu katanya pake jaringan telkomsel tapi kenapa lebih lelet dari 3 3g ku\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',Negatif
Rezamhlf,b'Benarkah sinyal telkomsel jelek karena ada demo hari ini ?',Negatif
AnandaRoby1,"b'@Telkomsel Woy min, ini jaringan Telkomsel lagi kenapa woy'",Negatif
agrik95,"b'@Telkomsel kenapa nih di medan jaringan telkomsel gada sama sekaliiiiiiiiii, parahhhhh'",Negatif
TommySetiawann,"b'Apa gua doang yg merasa sinyal @Telkomsel ini bapuk banget ? Ngerasa nyesel ga sih beli kuota mahal beli banyak"" berasa ga berguna pake kartu ini ? Karna lemotnya lebih parah dari @3CareIndonesia atau @IndosatCare'",Negatif
Berylsalma,b'Sinyal telkomsel lagi kenapa sih seharian hilang2an terus',Negatif
AnggaAgia,"b'@Telkomsel tolong dibantu, jaringan telkomsel hilang di daerah tanjung uban, kalo perlu detail bisa by dm'",Negatif
salmonr0e,b'knp ya jeleknya pol2an bgt dr kmrn ilang2an mulu sinyal? @Telkomsel gue udh paketan mahal nieee bray yg bener aja u',Negatif
DWIKIARGOBIE,b'Nyerah bgt gue sama sinyal telkomsel kenapa dah',Negatif
GozaliLenny,"b'@detikcom @detikinet Bukan hanya indihomenya yg bermasalah, jaringan telkomsel biasa an di tempat sy gangguan. Dari td susah bgt mau online.. :('",Negatif
ade_syofyan,"b'@Telkomsel min tolong sinyal Telkomsel di jln.pahlawan, rimbo bujang, kab. Tebo, Jambi. di perbaiki, ini semenjak covid mulai kacau, nggak stabil jaringannya, nelpon dan internet an kacau.'",Negatif
AsroriUbaid,"b'Sulit sekali jaringan @Telkomsel apalagi di beberapa daerah Sulawesi, astaga memang GSM (geser sedikit menghilang) kalo untuk jaringan Telkomsel. Untuk pegawai stop korupsi ya buat perbaikan SINYAL LOE YANG LELET SEKALI..... #telkomselJARINGAN SYULIT'",Negatif
OVHICK_,"b'@Telkomsel min, dari kmarin kmarin kok sinyal telkomsel jelek ya, lemot banget'",Negatif
SaepulBe,"b'@Telkomsel Mohon maaf mimin, tapi jaringan telkomsel lagi jele nih \xf0\x9f\x99\x8f'",Negatif
istrimudahj,"b'@rndy11 Oooh, ternyata emang bener!!!!! Gw pake by.u, dan stau gw by.u pake jaringan telkomsel, dan bberapa hari ini kek gini terus, lama\xc2\xb2 ganti lain beneran deh'",Negatif
teks_bebas,b'sinyal telkomsel langsung ambyar pas lagi hujan begini. daerah cideng \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c',Negatif
Smileysmile__,"b'@Telkomsel ada yang ga beres nih, masa iya sinyal telkomsel di area jogja bisa E. https://t.co/FVmw9WR7Ah'",Negatif
nauradm,b'Sinyal Telkomsel di ende nih semakin e',Negatif
dulusholeh,b'Woyy sinyal telkomsel bapuk bgt woy main ml ngelag muluu!!!',Negatif
Dewa42168239,"b'@TelkomselBali Kok jaringan telkomsel di daerah tegallalang jelek yah? Aku buka instagram,yt,main game,dll pasti buffering.....ad apa nih? Mohon dibalas'",Negatif
LuberStatuta,"b'Sinyal @Telkomsel kenapa sih.. sebulan ini malah makin busyuk, apalagi pas ujan... padahal udah ditempat agak terbuka, tinggi dan ngga terhalang gedung2\n Satu2 nya alasan masih pake ya gegara ini nomor lama, ngga lebih...\n Bingung mau ngomong ke siapa lagi, piye to led...'",Negatif
vazniIa,b'Ini gara - gara jaringan telkomsel yang kaya asu.',Negatif
taryyq,"b'Jangan panik, cukup jaringan #telkomsel aja yg hilang. Cintaku padamu tentu tidakkk \xf0\x9f\xa4\xaa'",Negatif
ikaseptiana_,b'Hee asli iyaaa akhir2 ini sinyal telkomsel jelek bangettt',Negatif
eeelsarah,b'Sinyal telkomsel lemot bgt sampe foto di twitter doang lama bgt baru muncul \xf0\x9f\x98\xa4',Negatif
veradyse,b'@rubyonrains salahkan jaringan telkomsel yg lelet ini yg membuatmu berharap lebih \xf0\x9f\x99\x8f',Negatif
masepictetus,b'Ini kenapa sinyal telkomsel ampas banget',Negatif
sahajatamu,"b'Depok terpencil amat yak ,sampe sinyal telkomsel 2 bar'",Negatif
najaemxi,b'@Telkomsel sinyal telkomsel emang gabisa ya di daerah jakarta? Padahal sinyal full 4g tapi buat buka sosmed gabisaa',Negatif
anakpakmanan,b'Sinyal telkomsel ngajak gelud',Negatif
kidshouts,"b""jaringan telkomsel jelek bgt sih yaampun padahal mau ngedit testi :'D""",Negatif
rifdahiaa,b'jaringan telkomsel kenapa lemot bgt sih \xf0\x9f\x98\xad kirim file ga kelar mulu',Negatif
fadhilatsintana,"b'Loh kok udah gaada paketan include disney+ lagi? @Telkomsel dah lah bye. Sekarang juga jaringan telkomsel lemot, nyesel isi paketan. Aela'",Negatif
hayatoyudi,b'Baru bali paket telkomsel jaringan hilang.. dapek gosip pulihnyo saminggu.. pas bali paket 3 malam.. paginyo jaringan telkomsel lah muncul liak.. hanjsjdhdbsksmsnsb',Negatif
roland_sm88,b'Jaringan Telkomsel sangat buruk\xf0\x9f\x91\x8e dasar dancukkkk..',Negatif
paranandyaa,b'Sinyal telkomsel busuk bgt tiap habis ujan anying',Negatif
yoharmen,b'Kenapa jaringan @Telkomsel di Kab. Padang Pariaman tidak baik 4Gnya?? https://t.co/n74NpBkyIX',Negatif
dungdung0000,"b'Hampir setiap mlm sya mengeluhkan jaringan @Telkomsel yg sumpah lemot bgt, dan sampai saat ini tidak ada progres utk di perbaiki. Komplain di twitter ujung\xc2\xb2nya disuruh isi data. Capek lo \xf0\x9f\x91\x8e'",Negatif
SeptaHandra1,"b'@Telkomsel @gadiiing @dr_tompi Mengapa Jaringan TELKOMSEL Semakin Hari Semakin Menjijikan, Rasanya Kesal Main Game Selalu Terputus Jaringannya. .Kami Pelanggan 100 % Rugi, Perbaiki KualitasLah JANGAN JADI SEMAKIN TERPURUK, SADAR DIRI BOS PERBARUI PERANGKAT JADUL DAN TIDAK BERKUAKITAS LAGI\n #TelkomselParahAbis'",Negatif
Daorsoe1,b'@rndy11 Saya pikir hp saya gk tau nya emg jaringan  @Telkomsel yg buruk',Negatif
myapplepie__,b'Sinyal telkomsel kok semakin tambah busuk ya? Buka twitter doang padahal :(',Negatif
0xjanuari,b'Akhir2 ini jaringan telkomsel jelek banget fak',Negatif
pssleman_1976,b'Tolong @Telkomsel kenapa jaringan Telkomsel di tempat saya lemot sekali beberapa hari ini\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad mau Mabar pake emosi dulu\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',Negatif
JimmyFreddy9,"b'@Telkomsel Maaf untuk jaringan telkomsel, fungsinya Tsel-pakaimasker itu apa yak ?\n Tidak bisa di gunain sama sekali hanya ngabis2in kuota saja'",Negatif
hmzfaturahman,b'@gowjek jaringan telkomsel hancur di sumatra',Negatif
hudagaga10,"b'@nothing161104 @reflectingpo0ol @rndy11 Lah sama, kirain sinyal Telkomsel daerahku aja yang gebleg. Ternyata buka twitter pake Telkomsel juga jelek. @Telkomsel'",Negatif
saldy_akbar,b'@tedonkknodet_ @Daeng_Info @SupirPete2 Saya juga nda bagus jaringan telkomsel bbrp hari trakhir biar buka fb loading kamma',Negatif
fifahadhaaw,b'Sinyal telkomsel di cikini kenapa gaada ya jelek bgtt\xf0\x9f\x98\xad\xf0\x9f\x98\xad',Negatif
opickabu542,b'Hujan datang sinyal @Telkomsel langsung hilang.',Negatif
maziftakh,b'Sinyal Telkomsel lemot banget di KRL \xf0\x9f\x98\xaa',Negatif
Kantongajib,b'Jcc ni sinyal telkomsel kek taiiii\xf0\x9f\x98\xa1',Negatif
mrs_nanana,"b'Disaat jaringan 3 aku lagi lancar lancarnya, ehh jaringan #telkomsel kamu yang ngilang\xf0\x9f\x98\x81\xf0\x9f\x98\x94'",Negatif
NegaraCahya,"b'@sbyfess Sinyal Telkomsel ngeleg"" macam taik, nyawa tarohan'",Negatif
Dhitaaaaa_p,"b'@IndiHomeCare sore min, modem wifi di rumah saya lampu Los nya berkedip merah dan jaringan telkomsel di hp saya juga lelet. \n Lagi gangguan kah?'",Negatif
FirmandaCil,"b'jaringan #telkomsel di sumatera lagi down, merusak rutinitas ldm ku \xf0\x9f\x99\x84'",Negatif
15_AhmadY,"b'Pengen nonton gen1, tapi sinyal Telkomsel suka kayak anying'",Negatif
txtsocialis,b'woi ini jaringan @Telkomsel kemana woi? ini ceritanya internet se-kota Medan mati semua gitu? lama kali ku tungguin dari tadi',Negatif
setengahtidoer,b'Kenapa sekarang jaringan telkomsel kek taik banget dah',Negatif
feriakbar18,"b'@Telkomsel @irwan_cib min tlng bantu utk area pgmta (metro tenabang) sinyal telkomsel kurang ok, mksh'",Negatif
nextlepel,b'sinyal telkomsel di tmpt gue juga jelek anjir gbs buka apa2',Negatif
yulineee,"b'@Telkomsel kenapa jaringan telkomsel di tempat saya lambat, bahkan sekarang kalau telpon biasa juga suka  putus putus suaranya. Kenapa bisa begitu ya ?'",Negatif
britainsoul,"b'@Telkomsel min sinyal telkomsel saya tandang silang / x, tidak bisa koneksi data internet, mohon bantuannya.'",Negatif
kshkooknn,b'ini emang jaringan telkomsel yang jelek kah atau twitternya yang minta diuninstall \xf0\x9f\xa5\xb2? Memuat media aja lama bgt \xf0\x9f\x92\x94',Negatif
Hueningshyingso,"b'Bangcatt, ini jaringan Telkomsel makin hari ko makin jelek ya :)))'",Negatif
ichachaww,"b'Gue kira sinyal telkomsel jelek di tempat tertentu aja, ternyata sepanjang jalan kantor ke kosan mau kirim chat wa aja pending astagaa mahal doang tapi sinyal sulit'",Negatif
jinnieashh,b'jaringan telkomsel jelek banget deh',Negatif
afghansafi420,"b'@Telkomsel SE PANTEK APA JARINGAN TELKOMSEL ?? \n HARGA MAHAL, KUALITAS KAYAK TAI !!!! https://t.co/4PCs7AXFCV'",Negatif
nita_177,b'@Telkomsel Sinyal Telkomsel suka Hilang sekarang sedang ada kendala atau bagaimana ya min? Mohon dikabarkan infonya',Negatif
nadyasm,b'Sinyal telkomsel kenapa siiii??!!!',Negatif
PHapsari36,"b'@tanyakanrl Apaan sinyal @Telkomsel Mau ujan, panas, badai ttp bapuk \xf0\x9f\x98\x8c. Pdhl rumah y bukan di gunung, pedalaman jg bukan. Jng cm mahalin tarif lah, tp kualitas jelek'",Negatif
Sunflilyy,b'Sinyal Telkomsel lagi bermasalah kah?',Negatif
rollldepan,b'@myyourdreamm Tetep sinyal telkomsel lebih baik untuk membuat stress',Negatif
sempakbetman,"b'wah kacau ini sinyal telkomsel di pekutatan ilang, tiang pemancarnya ambruk karna hujan apa ya? semalem banjir bandang soalnya \xf0\x9f\xa5\xb2'",Negatif
chingapanda,b'@helmihelmi Pantes beberapa hari ini pokoknya seminggu ini kali yaa. Sinyal telkomsel jelek banget. Heran.. tumben..',Negatif
abangWei,b'@Telkomsel min jaringan telkomsel di daerah saya hilang sampe2 syaa gak jadi ikutan meeting zoom \xf0\x9f\x98\xad\xf0\x9f\x98\xad\n Sedih sekalii',Negatif
sahputr33002393,"b'@Telkomsel Halo telkomsel dirumah saya sinyal telkomsel super extra sangat jelek, lokasi di pondok kopi belakang SMPN 199 Jakarta timur, katanya saja telkomsel provider No. 1 sinyal terbaik dari provider\xc2\xb2 yg lain, tp sinyal di kota saja super extra sangat jelek.'",Negatif
Pandaobesitas,"b'@ridwanaffandi__ dari info yang di dapat gangguan untuk jaringan telkomsel 2-3 hari ini sih,semoga aja bisa lebih cepat'",Negatif
speedsdeeps,"b'Min @Telkomsel, jaringan telkomsel kota Padang lagi down. Kenapa ya?'",Negatif
grootch_,b'Kerjaan freelance ku nyendat gara gara sinyal @Telkomsel jelek',Negatif
pentauaja_,"b'Pas dibutuhin aja ngilang jaringan Telkomsel nya, bgcd.'",Negatif
AyaPamungkas,b'Kalo cuaca ga bagus sinyal @telkomsel ikutan \xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80',Negatif
cafein_freak,"b'Plis stress bgt ga ada wifi @di_cbn :""(\n Cepetan yuk maintenance nya \xf0\x9f\x98\xad\n \n Sinyal @Telkomsel uwelek bgt siyalllll\n \n Buka syopi aja lemotnyaaa \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e'",Negatif
